,Bridge Opportunity: Opportunity Name,Bridge Opportunity: Opportunity Unique Identifier,Bridge Name,Bridge Opportunity: Country,Bridge Opportunity: Level 1 Government,Bridge Opportunity: Level 2 Government,Bridge Opportunity: Level 3 Government,Bridge Opportunity: Level 4 Government,latitude,longitude,Reason site not valid,Site Validation Comments,Flag for Rejection,River crossing deaths in last 3 years,Incident descriptions,Days per year river is flooded,Flood duration during rainy season,Current crossing method,Current crossing method URL,Notes on social information,Width of River During Flooding (m),High water line URL,Health access blocked by river,Education access blocked by river,Market access blocked by river,Other access blocked by river,Form: Created Date,Form: Created By,geometry
270,Cote d'Ivoire,1043229,Zougban  N?zué ouffoué 1,Cote d'Ivoire,Gbeke,Bouaké,Brobo,Zougban (Bassin de Saminikro),7.700589,-4.758252,,En ce moment l?eau commence à diminuer. La rivière contient du poisson  silue,No,1,1 décès suite à une noyade d?un enfant  de 4 ans.4 blessés en traversant,240,120 car la saison pluvieuse dure 4 mois,"<img src=""https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&amp;versionId=0683Z00000LrIJ3QAN"" alt="" "" style=""height:120px; width:90px;"" border=""0""/>",https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000LrIJ3QAN,"Bouaké, Brobo, Saminikro et Zougban, en bordure de la rivière  en présence du membre GSC de Zougban. L?était est profonde ,il faut forcément nager pour la traversée Accès direct à l?école primaire",76,https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000LrIHqQAN,Hôpital - Hospital,École Primaire - Primary,Feme - Farms,"Lieu de culte (Eglise, Mosquée, Temple, etc) - Place of worship (church,mosque,temple, etc);Lieu de récréation (Terrain de sport) - Recreation facility (sports field or court);Divertissement (bar, club, restaurant, etc.) - Entertainment (bar,club, restaurant, etc)",11/15/22,olgaakaaya taroworks,POINT (-4.758252 7.700589)
271,Cote d'Ivoire,1043445,Bobokro Sitao,Cote d'Ivoire,Gbeke,Bouaké,Brobo,Bobokro (Bassin de Mamini),7.726303,-4.756971,No waterway or barrier,La communauté traverse pour accéder au village de Tanou-Broukro  en 2km,No,0,0,120,30,"<img src=""https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&amp;versionId=0683Z00000LrvWiQAJ"" alt="" "" style=""height:120px; width:90px;"" border=""0""/>",https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000LrvWiQAJ,"Bouaké, Brobo, Mamini et Bobokro, sur le site en présence du président des jeunes de Bobokro. La traversée actuelle se fait à pied. La communauté traverse pour des visites familiales et des funérailles",72,https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000LrvVuQAJ,,,Feme - Farms,"Lieu de culte (Eglise, Mosquée, Temple, etc) - Place of worship (church,mosque,temple, etc);Lieu de récréation (Terrain de sport) - Recreation facility (sports field or court);Autre - (si sélectionné, expliquez la raison de l'autre dans ""informations sociales"" - Other - (if selected explain the reason for other in ""social information""",11/23/22,olgaakaaya taroworks,POINT (-4.756971 7.726303)
272,Cote d'Ivoire,1043713,Gbéhéké N?Dahoudjé  2,Cote d'Ivoire,Gbeke,Botro,Languibonou,Béhéké (Bassin de Languibonou),7.738749,-5.270149,,La traversée mène aux champs et le village le plus proche est Gbangohou Pli,No,0,0,120,7,"<img src=""https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&amp;versionId=0683Z00000Lsc6IQAR"" alt="" "" style=""height:120px; width:90px;"" border=""0""/>",https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000Lsc6IQAR,"Botro,Languibonou, Languibonou et Gbéhéké. En bordure du site en présence d?un membre de la communauté",40,https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000Lsc63QAB,,,Feme - Farms,"Lieu de culte (Eglise, Mosquée, Temple, etc) - Place of worship (church,mosque,temple, etc);Lieu de récréation (Terrain de sport) - Recreation facility (sports field or court);Autre - (si sélectionné, expliquez la raison de l'autre dans ""informations sociales"" - Other - (if selected explain the reason for other in ""social information""",12/4/22,olgaakaaya taroworks,POINT (-5.270149 7.738749)
273,Cote d'Ivoire,1043617,Kpékékro Otoumonou,Cote d'Ivoire,Gbeke,Bouaké,Brobo,Kpékékro (Bassin de Mamini),7.774806,-4.755196,,La traversée mène au village de Fêtêkro,No,0,0,120,3,"<img src=""https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&amp;versionId=0683Z00000LsOfNQAV"" alt="" "" style=""height:120px; width:90px;"" border=""0""/>",https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000LsOfNQAV,"Bouaké, Brobo, Mamini et Kpékékro, en présence d?un membre de la communauté.",15,https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000LsOfwQAF,,,Feme - Farms,"Autre - (si sélectionné, expliquez la raison de l'autre dans ""informations sociales"" - Other - (if selected explain the reason for other in ""social information""",12/1/22,olgaakaaya taroworks,POINT (-4.755196 7.774806)
274,Cote d'Ivoire,1043618,Kpékékro Sôssô N?zué,Cote d'Ivoire,Gbeke,Bouaké,Brobo,Kpékékro (Mamini),7.762342,-4.761564,,Ce site mène au village de Fêtêkro,No,0,0,120,2,"<img src=""https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&amp;versionId=0683Z00000LsOgQQAV"" alt="" "" style=""height:120px; width:90px;"" border=""0""/>",https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000LsOgQQAV,"Bouaké, Brobo, Mamini et Kpékékro, en présence d?un membre de la communauté. La traversée se fait à pied actuellement..la communauté traverse pour des visites familiales et des funérailles.",15,https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000LsOgGQAV,,,Feme - Farms,"Autre - (si sélectionné, expliquez la raison de l'autre dans ""informations sociales"" - Other - (if selected explain the reason for other in ""social information""",12/1/22,olgaakaaya taroworks,POINT (-4.761564 7.762342)
275,Cote d'Ivoire,1043509,Saminikro  Somolo N?zué 1,Cote d'Ivoire,Gbeke,Bouaké,Brobo,Saminikro,7.689852,-4.793848,,La communauté traverse pour avoir accès aux champs,No,0,01 fracture de la jambe d?une femme. En traversant. Elle a glissé,90,3,"<img src=""https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&amp;versionId=0683Z00000Ls6R3QAJ"" alt="" "" style=""height:120px; width:90px;"" border=""0""/>",https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000Ls6R3QAJ,"Bouaké, Brobo, Saminikro et Saminikro, en bordure de la rivière en présence du secrétaire général du GSC de Saminikro",12,https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000Ls6QeQAJ,,,Feme - Farms,,11/27/22,olgaakaaya taroworks,POINT (-4.793848 7.689852)
276,Cote d'Ivoire,1043608,Assouakro  N?goloba,Cote d'Ivoire,Gbeke,Bouaké,Djébonoua,Assouakro,7.429905,-5.090694,,Le site  loin du bitume  .la ligne haute d?eau est au bas du poteau,No,0,0,120,60,"<img src=""https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&amp;versionId=0683Z00000LsOYCQA3"" alt="" "" style=""height:120px; width:90px;"" border=""0""/>",https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000LsOYCQA3,"Bouaké, Djébonoua,Assouakro et Assouakro. En bordure du site en présence du membre GSC de Assouakro",111,https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000LsOYMQA3,Hôpital - Hospital;Pharmacie - Pharmacy,École Primaire - Primary,Marché journalier - Market (daily);Feme - Farms,"Lieu de culte (Eglise, Mosquée, Temple, etc) - Place of worship (church,mosque,temple, etc);Divertissement (bar, club, restaurant, etc.) - Entertainment (bar,club, restaurant, etc);Lieu pour charger les appareils électroniques - Electronic charging station",12/1/22,olgaakaaya taroworks,POINT (-5.090694 7.429905)
277,Cote d'Ivoire,1043282,Koubékro N?zué plonou,Cote d'Ivoire,Gbeke,Bouaké,Brobo,Koubékro (Bassin  Mamini),7.706706,-4.818956,,"Cette rivière est traversée pour accéder au village de  Ayabo ,en 2km à partir du site. Au alentours du site l?eau stagne à des endroits.en Amont sous les herbes la rivière est plus vaste",No,0,0,120,5,"<img src=""https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&amp;versionId=0683Z00000LrX5UQAV"" alt="" "" style=""height:120px; width:90px;"" border=""0""/>",https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000LrX5UQAV,"Bouaké, Brobo, Mamini et Koubékro. En bordure de la rivière en présence d?un membre de la communauté ddeMamini. La traversée se fait pour des visites familiales et des funérailles",16,https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000LrX5AQAV,,,Feme - Farms,"Lieu de culte (Eglise, Mosquée, Temple, etc) - Place of worship (church,mosque,temple, etc);Lieu de récréation (Terrain de sport) - Recreation facility (sports field or court);Divertissement (bar, club, restaurant, etc.) - Entertainment (bar,club, restaurant, etc);Autre - (si sélectionné, expliquez la raison de l'autre dans ""informations sociales"" - Other - (if selected explain the reason for other in ""social information""",11/18/22,olgaakaaya taroworks,POINT (-4.818956 7.706706)
278,Cote d'Ivoire,1043233,Zougban  N?zué ouffoué 2,Cote d'Ivoire,Gbeke,Bouaké,Brobo,Zougban (Bassin de Saminikro),7.701917,-4.75751,,C'est là que la rivière N?zué  ouffoué 1 prend sa source.une pompe hydraulique près du site,No,0,O,200,140,"<img src=""https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&amp;versionId=0683Z00000LrITDQA3"" alt="" "" style=""height:120px; width:90px;"" border=""0""/>",https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000LrITDQA3,"Bouaké, Brobo, Saminikro et Zougban, Sur le site  en présence du membre GSC. On traverse pour avoir accès au village de Saminikro et Tanou-Broukro Bobokro  et Ahouzankro.",31,https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000LrIUGQA3,Hôpital - Hospital;Pharmacie - Pharmacy,,Feme - Farms,"Divertissement (bar, club, restaurant, etc.) - Entertainment (bar,club, restaurant, etc);Autre - (si sélectionné, expliquez la raison de l'autre dans ""informations sociales"" - Other - (if selected explain the reason for other in ""social information""",11/15/22,olgaakaaya taroworks,POINT (-4.75751 7.701917)
279,Cote d'Ivoire,1043613,Kpékékro  Allékro,Cote d'Ivoire,Gbeke,Bouaké,Brobo,Kpékékro (Bassin de Mamini),7.764033,-4.771342,,La traversée mène au village de N?drikro en 9km,No,0,0,120,5,"<img src=""https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&amp;versionId=0683Z00000LsOcTQAV"" alt="" "" style=""height:120px; width:90px;"" border=""0""/>",https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000LsOcTQAV,"Bouaké, Brobo, Mamini et Kpékékro. En présence du Notable de la chefferie. La communauté traverse pour des visites familiales et des funérailles.",17,https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000LsOcdQAF,,,Feme - Farms,"Lieu de récréation (Terrain de sport) - Recreation facility (sports field or court);Divertissement (bar, club, restaurant, etc.) - Entertainment (bar,club, restaurant, etc)",12/1/22,olgaakaaya taroworks,POINT (-4.771342 7.764033)
280,Cote d'Ivoire,1043443,Alloukro kôhndou ba,Cote d'Ivoire,Gbeke,Bouaké,Brobo,Alloukro (Bassin de Mamini),7.777636,-4.797145,,La traversée mène au village de Kpékékro  en 5km,No,0,0,120,14,"<img src=""https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&amp;versionId=0683Z00000LrvTtQAJ"" alt="" "" style=""height:120px; width:90px;"" border=""0""/>",https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000LrvTtQAJ,"Bouaké, Brobo, Mamini et Alloukro, en bordure du site en présence d?un membre de la communauté",45,https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000LrvU3QAJ,,,Feme - Farms,"Lieu de culte (Eglise, Mosquée, Temple, etc) - Place of worship (church,mosque,temple, etc);Lieu de récréation (Terrain de sport) - Recreation facility (sports field or court);Autre - (si sélectionné, expliquez la raison de l'autre dans ""informations sociales"" - Other - (if selected explain the reason for other in ""social information""",11/23/22,olgaakaaya taroworks,POINT (-4.797145 7.777636)
281,Cote d'Ivoire,1043286,Mamini Assa,Cote d'Ivoire,Gbeke,Bouaké,Brobo,Kpékékro (Bassin de Mamini),7.736069,-4.778299,,,No,0,0,120,30,"<img src=""https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&amp;versionId=0683Z00000LrXBJQA3"" alt="" "" style=""height:120px; width:90px;"" border=""0""/>",https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000LrXBJQA3,"Bouaké, Brobo, Kpékékro et Mamini, en bordure du site en présence du membre GSC de Kpékékro et un membre de la communauté de Mamini. La traversée se fait pour des visites familiales et des funérailles",55,https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000LrXBEQA3,Hôpital - Hospital,,Feme - Farms,"Lieu de récréation (Terrain de sport) - Recreation facility (sports field or court);Divertissement (bar, club, restaurant, etc.) - Entertainment (bar,club, restaurant, etc);Autre - (si sélectionné, expliquez la raison de l'autre dans ""informations sociales"" - Other - (if selected explain the reason for other in ""social information""",11/18/22,olgaakaaya taroworks,POINT (-4.778299 7.736069)
282,Cote d'Ivoire,1043447,Takassou  N?djémlékro Akpêliè,Cote d'Ivoire,Gbeke,Bouaké,Brobo,Takassou (Bassin de Mamini),7.705963,-4.789091,,Cette rivière est la frontière entre le  village de Takassou et Djémlékro,No,0,0,120,14,"<img src=""https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&amp;versionId=0683Z00000LrvYtQAJ"" alt="" "" style=""height:120px; width:90px;"" border=""0""/>",https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000LrvYtQAJ,"Bouaké, Brobo, Mamini et Takassou. En bordure du site en présence d?un membre de la communauté",12,https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000LrvYoQAJ,,,Marché hebdomadaire - Market (weekly);Feme - Farms,"Lieu de culte (Eglise, Mosquée, Temple, etc) - Place of worship (church,mosque,temple, etc);Autre - (si sélectionné, expliquez la raison de l'autre dans ""informations sociales"" - Other - (if selected explain the reason for other in ""social information""",11/23/22,olgaakaaya taroworks,POINT (-4.789091 7.705963)
283,Cote d'Ivoire,1043449,Ahouzankro Djôma,Cote d'Ivoire,Gbeke,Bouaké,Brobo,Ahouzankro (Bassin  de Mamini),7.751167,-4.749695,,Cet site est utilisé par les véhicules seulement qu?en périoded?arnacade. On traverse ce site pour accéder à Fêtêkro,No,0,03 des blessés,120,7,"<img src=""https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&amp;versionId=0683Z00000LrvS5QAJ"" alt="" "" style=""height:120px; width:90px;"" border=""0""/>",https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000LrvS5QAJ,"Bouaké, Brobo, Mamini et Ahouzankro. En bordure du site en présence d?un membre de la communauté .la traversée se fait à pied",25,https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000LrvbYQAR,,,Feme - Farms,,11/23/22,olgaakaaya taroworks,POINT (-4.749695 7.751167)
284,Cote d'Ivoire,1043717,Béhéké Adjoba 3,Cote d'Ivoire,Gbeke,Botro,Bo  Languibonou,Béhéké (Bassin de Languibonou),7.733618,-5.256183,,La traversée mène à Messoukro. Les parcelles au alentours sont utilisés pour la rizière.,No,0,0,120,14,"<img src=""https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&amp;versionId=0683Z00000Lsc9CQAR"" alt="" "" style=""height:120px; width:90px;"" border=""0""/>",https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000Lsc9CQAR,"Botro, Languibonou, Languibonou et Béhéké. En bordure du site en présence  deux membres de la communauté.",76,https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000Lsc9gQAB,,,Feme - Farms,"Lieu de culte (Eglise, Mosquée, Temple, etc) - Place of worship (church,mosque,temple, etc);Autre - (si sélectionné, expliquez la raison de l'autre dans ""informations sociales"" - Other - (if selected explain the reason for other in ""social information""",12/4/22,olgaakaaya taroworks,POINT (-5.256183 7.733618)
285,Cote d'Ivoire,1042623,Akanzakro 1,Cote d'Ivoire,Gbeke,Bouaké,Bouaké,Akanzakro,7.633462,-5.115872,,La photo de la LHE n?est pas trop exact car la traversée est serpenté.il s?est positionné à moins de mètre de la crue d?eau.,No,0,3 blessés,90,30,"<img src=""https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&amp;versionId=0683Z00000L5nQPQAZ"" alt="" "" style=""height:120px; width:90px;"" border=""0""/>",https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000L5nQPQAZ,"Bouaké, Bouaké, Akanzakro, en bordure de la rivière, 2 hommes. La communauté traverse  aussi pour participer  aux funérailles.",30,https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000L5nRDQAZ,Hôpital - Hospital;Pharmacie - Pharmacy,Collège ou Université - University,Feme - Farms,"Lieu de culte (Eglise, Mosquée, Temple, etc) - Place of worship (church,mosque,temple, etc);Lieu de récréation (Terrain de sport) - Recreation facility (sports field or court);Divertissement (bar, club, restaurant, etc.) - Entertainment (bar,club, restaurant, etc);Autre - (si sélectionné, expliquez la raison de l'autre dans ""informations sociales"" - Other - (if selected explain the reason for other in ""social information""",10/27/22,olgaakaaya taroworks,POINT (-5.115872 7.633462)
