,Niveau,Dren,IEP,Region,Departemen,Sou_pref,Commune,Localite,Nat_loc,Nom_Etab,CoordX,CoordY,Statut,Fonctionne,Regime_eta,Milieu,Ordre_ense,Type_conf,Ecole_pt_e,Ecole_elec,Localite_e,Eligi_cart,Coges,TCP1,TFCP1,TCP2,TFCP2,TCE1,TFCE1,TCE2,TFCE2,TCM1,TFCM1,TCM2,TFCM2,Aire_total,Aire_inf_3,Aire__3_5,Aire_sup_5,Aire,Densite,CE2_18_19,CM1_18_19,CM2_18_19,CM1_19_20,CM2_19_20,CM2_20_21,Dens_class,densite_pr,Clas_prj_d,Ponde,geometry
307,PRIMAIRE,SAN-PEDRO,GRAND-BEREBY,SAN PEDRO,SAN PEDRO,DOGBO,-1,PETIT OUAGA,Un campement,EPP PETIT OUAGA,718468,566823,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,22,10,7,2,24,12,19,9,2,0,5,4,79,79,0,0,79,1.006369,25.486924,20.528293,7.21409,25.182467,23.702015,27.107917,1,0.345324,1,23,POINT (53061.88320000004 567892.8517000005)
308,PRIMAIRE,SAN-PEDRO,DOBA,SAN PEDRO,SAN PEDRO,DOBA,-1,LOUKOUKRO,Un campement,EPP LOUKOUKRO,719910,567436,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,20,12,11,2,26,14,23,16,18,4,12,5,110,45,25,40,70,0.89172,23.340154,20.046199,16.285403,20.253332,18.764079,18.959984,1,0.241529,1,23,POINT (54512.27209999971 568493.4327000007)
309,PRIMAIRE,SAN-PEDRO,GABIADJI,SAN PEDRO,SAN PEDRO,GABIADJI,-1,GNITY,Un village,EPP TAKORANIDI,769625,567485,Public,Ouverte,Mixte,2,-1,-1,1,1,2,2,2,62,35,57,28,50,27,52,28,42,22,43,21,306,304,2,0,306,3.898089,43.702261,43.9218,36.785405,37.017386,39.607698,33.633864,3,0.428457,1,24,POINT (104297.54360000044 568075.7958000004)
310,PRIMAIRE,SAN-PEDRO,GABIADJI,SAN PEDRO,SAN PEDRO,GABIADJI,-1,GNITY,Un village,EPP TAKORANIDI 1,769625,567485,Public,Ouverte,Mixte,2,-1,-1,1,2,2,2,2,79,40,68,35,70,35,64,33,61,30,40,20,382,371,11,0,382,4.866242,60.798805,53.357208,54.336823,51.135012,47.534399,45.998015,3,0.585962,1,24,POINT (104297.54360000044 568075.7958000004)
311,PRIMAIRE,SAN-PEDRO,GRAND-BEREBY,SAN PEDRO,SAN PEDRO,DOGBO,-1,PATRICEKRO,Un campement,EPP PATRICEKRO,713118,567545,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,101,45,62,22,84,30,61,30,40,10,60,20,408,245,138,25,383,4.878981,75.49535,54.773637,39.71578,65.677328,53.252341,61.822998,3,0.787554,1,23,POINT (47708.59219999984 568666.4497999996)
312,PRIMAIRE,SAN-PEDRO,GABIADJI,SAN PEDRO,SAN PEDRO,GABIADJI,-1,GBAPOTOU,Un village,EPP GBAPOUTOU,759291,567685,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,28,13,47,21,39,13,36,12,22,8,17,7,189,121,45,23,166,2.11465,38.213241,35.301599,24.73095,35.746307,37.438479,36.552423,3,0.465636,1,23,POINT (93954.26570000034 568372.9934)
313,PRIMAIRE,SAN-PEDRO,GABIADJI,SAN PEDRO,SAN PEDRO,GABIADJI,-1,SCASO,Un village,EPP HEVEGO,767272,568061,Public,Ouverte,Mixte,2,-1,-1,2,2,2,2,2,65,30,70,32,70,35,70,30,60,35,60,30,395,330,65,0,395,5.031847,66.692343,64.848211,62.955159,60.919754,65.554174,60.662775,3,0.772774,1,25,POINT (101947.56539999973 568674.4669000003)
314,PRIMAIRE,SAN-PEDRO,DOBA,SAN PEDRO,SAN PEDRO,DOBA,-1,KRAKRO,Un village,EPP KRAKRO,733588,568564,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,40,19,35,17,33,15,28,11,28,12,18,6,182,82,100,0,182,2.318471,29.791584,23.829569,24.783718,25.893452,21.702158,24.188181,3,0.30813,1,23,POINT (68224.14769999962 569494.7635999992)
315,PRIMAIRE,SAN-PEDRO,DOBA,SAN PEDRO,SAN PEDRO,DOBA,-1,SAINTE MARIE,Un village,EPP SAINTE-MARIE,726259,568759,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,95,45,81,31,73,35,75,33,50,31,45,20,419,419,0,0,419,5.33758,62.447225,62.302433,44.182321,51.839903,55.187443,45.922656,3,0.585002,1,23,POINT (60884.89890000038 569759.0598000009)
316,PRIMAIRE,SAN-PEDRO,GRABO,SAN PEDRO,TABOU,DJOUROUTOU,-1,NEKA,Un village,EPP NEKA 1,679016,569021,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,38,20,27,12,31,9,31,17,29,17,32,11,188,188,0,0,188,2.394904,33.219557,29.741626,33.593053,32.754579,31.443202,34.934259,3,0.445022,1,23,POINT (13545.193400000222 570466.7385000009)
317,PRIMAIRE,SAN-PEDRO,GRABO,SAN PEDRO,TABOU,DJOUROUTOU,-1,NEKA,Un village,EPP NEKA 2,679052,569041,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,1,43,24,21,10,21,11,35,21,15,5,0,0,135,135,0,0,135,1.719745,20.379252,29.592645,14.178103,18.692813,26.851197,18.45744,3,0.235127,1,20,POINT (13581.471699999645 570486.4487999994)
318,PRIMAIRE,SAN-PEDRO,DOBA,SAN PEDRO,SAN PEDRO,DOBA,-1,SABARIKADI,Un campement,EPP SABARIKADI,751522,570257,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,54,28,29,16,44,13,27,11,42,14,16,8,212,142,47,23,189,2.407643,38.739855,23.228347,36.785405,33.010942,21.369573,30.191165,3,0.384601,1,23,POINT (86199.92489999998 571021.2577)
319,PRIMAIRE,SAN-PEDRO,GABIADJI,SAN PEDRO,SAN PEDRO,GRAND-BEREBY,-1,SEYDOUKRO,Un village,EPP SEYDOUKRO,758170,570346,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,24,13,30,17,16,8,15,7,26,13,11,4,122,35,62,25,97,1.235669,15.112183,13.903976,23.682318,13.711423,13.890841,13.534314,2,0.172412,1,23,POINT (92856.98950000014 571047.6644000001)
320,PRIMAIRE,SAN-PEDRO,GABIADJI,SAN PEDRO,SAN PEDRO,GABIADJI,-1,KASSOUMKRO,Un campement,EPP KASSOUMKRO,782783,570847,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,78,34,59,23,47,23,37,11,37,21,40,20,298,298,0,0,298,3.796178,48.331741,35.014519,39.559339,46.33038,36.267838,48.014697,3,0.611652,1,23,POINT (117498.82309999969 571316.9836999997)
321,PRIMAIRE,SAN-PEDRO,GABIADJI,SAN PEDRO,SAN PEDRO,DOGBO,-1,GNITY-CAILLOUX,Un village,EPP GNITY-CAILLOUX,770629,570918,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,70,37,74,40,60,30,55,33,68,30,64,25,391,362,25,4,387,4.929936,57.823771,49.833858,63.979269,53.048133,48.89204,52.726817,3,0.671679,1,23,POINT (105334.83750000037 571502.7316999994)
322,PRIMAIRE,SAN-PEDRO,GABIADJI,SAN PEDRO,SAN PEDRO,GABIADJI,-1,LOUKOUKOFFIKRO,Un campement,EPP LOUKOUKOFFIKRO,764078,571472,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,25,13,33,11,38,18,34,13,28,12,19,5,177,140,30,7,170,2.165605,32.240004,27.992084,24.523604,26.543085,24.516671,23.247575,3,0.296148,1,23,POINT (98782.31649999972 572119.1671999991)
323,PRIMAIRE,SAN-PEDRO,DOBA,SAN PEDRO,SAN PEDRO,DOBA,-1,PIERREKRO,Un campement,EPP PIERREKRO,723171,571602,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,45,21,48,23,22,11,29,9,14,5,22,9,180,180,0,0,180,2.292994,23.533841,27.650882,16.423634,23.268373,28.632038,24.947279,3,0.3178,1,23,POINT (57818.37430000026 572636.1339999996)
324,PRIMAIRE,SAN-PEDRO,DOBA,SAN PEDRO,SAN PEDRO,DOBA,-1,PETIT SAKASSOU,Un campement,EPP PETIT SAKASSOU,755135,572129,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,24,10,24,6,25,9,11,4,9,2,14,5,107,107,0,0,107,1.363057,26.463465,15.829561,11.394132,26.287467,21.269405,28.603378,2,0.364374,1,23,POINT (89835.16940000001 572861.4881999996)
325,PRIMAIRE,SAN-PEDRO,GABIADJI,SAN PEDRO,SAN PEDRO,GABIADJI,-1,MARIE CHANTIER,Un village,EPP MARIE CHANTIER 1,786609,572167,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,59,31,45,22,43,21,41,20,38,20,31,11,257,232,25,0,257,3.273885,40.453842,36.975253,37.443865,36.496987,36.229175,35.739682,3,0.455283,1,23,POINT (121340.13949999958 572601.8328000009)
326,PRIMAIRE,SAN-PEDRO,GABIADJI,SAN PEDRO,SAN PEDRO,GABIADJI,-1,MARIE CHANTIER,Un village,EPP MARIE CHANTIER 2,786645,572169,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,35,17,35,18,44,18,44,18,28,15,24,13,210,138,47,25,185,2.356688,41.814745,37.890616,24.523604,37.810471,34.894876,36.810333,3,0.468921,1,23,POINT (121376.18410000019 572603.4937999994)
327,PRIMAIRE,SAN-PEDRO,GABIADJI,SAN PEDRO,SAN PEDRO,GABIADJI,-1,GRAND-DOMAINE,Un village,EPP EXAT,770804,572875,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,36,21,42,23,47,29,28,13,20,11,25,14,198,150,30,18,180,2.292994,40.900757,25.162021,17.51686,34.639048,24.202264,31.610417,3,0.402681,1,23,POINT (105528.5100999996 573459.9856000002)
328,PRIMAIRE,SAN-PEDRO,GABIADJI,SAN PEDRO,SAN PEDRO,GABIADJI,-1,KOFFI KOUADIOKRO,Un campement,EPP KOFFI KOUADIOKRO,777002,573069,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,12,5,14,8,13,6,19,7,8,3,9,4,75,75,0,0,75,0.955414,17.179254,19.639992,11.948919,18.975492,21.945065,22.19333,1,0.282718,1,23,POINT (111734.06450000033 573595.4622000009)
329,PRIMAIRE,SAN-PEDRO,DOBA,SAN PEDRO,SAN PEDRO,DOBA,-1,DOHOLIN,Un campement,EPP DOHOLIN,748390,573924,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,34,16,19,8,37,12,27,11,27,14,18,4,162,108,54,0,162,2.063694,32.800907,22.673159,23.647761,28.059779,20.313766,25.717409,3,0.32761,1,23,POINT (83098.49820000026 574722.7257000003)
330,PRIMAIRE,SAN-PEDRO,GABIADJI,SAN PEDRO,SAN PEDRO,GABIADJI,-1,YOBOUET KONANKRO,Un campement,EPP YOBOUET KONANKRO,775895,574006,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,15,4,11,3,12,7,11,7,10,5,12,5,71,48,23,0,71,0.904459,10.821656,10.277677,8.75843,9.50214,10.254638,9.093384,1,0.115839,1,23,POINT (110634.97259999998 574543.7811999992)
331,PRIMAIRE,SAN-PEDRO,GRABO,SAN PEDRO,TABOU,DJOUROUTOU,-1,HANNIE,Un village,EPP HANNIE VO B,682057,574245,Public,Ouverte,Mixte,2,-1,-1,1,2,1,2,2,56,25,61,22,73,40,62,30,54,19,66,34,372,372,0,0,372,4.738854,67.18768,55.152783,52.497811,59.51967,53.196434,57.079056,3,0.727122,1,23,POINT (16643.17370000016 575674.7996999994)
332,PRIMAIRE,SAN-PEDRO,GRABO,SAN PEDRO,TABOU,DJOUROUTOU,-1,HANNIE,Un village,EPP HANNIE VO A,682018,574299,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,58,26,61,27,52,27,57,30,65,30,80,36,373,373,0,0,373,4.751592,46.808428,48.593471,59.660996,40.641916,44.62411,38.023492,3,0.484376,1,23,POINT (16604.59250000026 575729.3025000002)
333,PRIMAIRE,SAN-PEDRO,GRABO,SAN PEDRO,TABOU,DJOUROUTOU,-1,HANNIE,Un village,EPP HANNIE VO -C,682073,574332,Public,Ouverte,Mixte,2,-1,-1,1,2,1,2,1,41,20,57,24,54,32,35,17,15,5,55,24,257,257,0,0,257,3.273885,55.167532,35.255566,20.941079,52.807781,38.499998,54.822225,3,0.698372,1,20,POINT (16660.04059999995 575761.8596000001)
334,PRIMAIRE,SAN-PEDRO,GABIADJI,SAN PEDRO,SAN PEDRO,GABIADJI,-1,FOFANADOUGOU,Un village,EPP FOFANADOUGOU,777862,575013,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,24,14,30,12,30,14,25,11,13,6,27,12,149,96,31,22,127,1.617834,25.452634,20.582415,11.385959,20.955067,18.026964,18.353349,3,0.233801,1,23,POINT (112613.25200000033 575532.9821000006)
335,PRIMAIRE,SAN-PEDRO,GABIADJI,SAN PEDRO,SAN PEDRO,GABIADJI,-1,N'DRIKRO 2,Un village,EPP N'DRIKRO 2,787213,575488,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,29,13,20,6,26,16,24,9,12,9,14,8,125,125,0,0,125,1.592357,25.26196,20.758457,12.20086,23.194474,19.42623,22.935021,3,0.292166,1,23,POINT (121976.05700000003 575919.4562999997)
336,PRIMAIRE,SAN-PEDRO,DOBA,SAN PEDRO,SAN PEDRO,DOBA,-1,ADAMADOUGOU,Un village,EPP ADAMADOUGOU 2,771958,575881,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,24,9,27,14,18,7,23,9,9,4,6,2,107,104,3,0,107,1.363057,21.036999,24.154593,14.255392,22.012932,27.338217,24.898598,2,0.31718,1,23,POINT (106712.16399999987 576457.9250000007)
337,PRIMAIRE,SAN-PEDRO,GABIADJI,SAN PEDRO,SAN PEDRO,GABIADJI,-1,ADAMADOUGOU,Un village,EPP ADAMADOUGOU 1,771958,575881,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,21,10,13,8,18,12,26,14,15,7,12,8,105,105,0,0,105,1.33758,16.937146,22.627126,14.178103,15.268338,21.206136,14.911519,2,0.189956,1,23,POINT (106712.16399999987 576457.9250000007)
338,PRIMAIRE,SAN-PEDRO,DOBA,SAN PEDRO,SAN PEDRO,DOBA,-1,GLIGBEUADJI,Un village,EPP GLIGBEUADJI 2,755683,576110,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,43,18,49,18,72,33,35,16,27,8,26,5,252,200,52,0,252,3.210191,63.26437,28.815381,23.647761,53.639428,25.237749,48.574002,3,0.618777,1,23,POINT (90421.64030000009 576842.1697000004)
339,PRIMAIRE,SAN-PEDRO,DOBA,SAN PEDRO,SAN PEDRO,DOBA,-1,GLIGBEUADJI,Un village,EPP GLIGBEUADJI 1,755643,576130,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,44,23,56,26,68,34,35,13,55,21,44,11,302,198,104,0,302,3.847134,57.692638,28.815381,48.171364,47.498153,25.237749,41.600924,3,0.529948,1,23,POINT (90381.78199999966 576862.5753000006)
340,PRIMAIRE,SAN-PEDRO,GABIADJI,SAN PEDRO,SAN PEDRO,GABIADJI,-1,SOUMAHORODOUGOU,Un village,EPP SOUMAHORODOUGOU,771678,576154,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,40,17,27,9,30,11,29,10,30,17,20,11,176,176,0,0,176,2.242038,29.808728,26.873619,26.27529,27.982493,26.612633,28.438344,3,0.362272,1,23,POINT (106434.49579999968 576733.8520999998)
341,PRIMAIRE,SAN-PEDRO,GABIADJI,SAN PEDRO,SAN PEDRO,GABIADJI,-1,IPODEH,Un village,EPP IPODEH,767695,576554,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,20,7,29,12,33,18,18,10,17,9,13,5,130,130,0,0,130,1.656051,35.941363,20.815373,23.473109,35.924038,25.498506,38.906468,3,0.495624,1,23,POINT (102451.35960000008 577172.1984999999)
342,PRIMAIRE,SAN-PEDRO,DOBA,SAN PEDRO,SAN PEDRO,DOBA,-1,N'ZUEKRO,Un village,EPP N'ZUEKRO,746382,577928,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,63,27,51,20,60,27,43,21,40,22,39,17,296,100,96,100,196,2.496815,52.698955,35.956942,36.204235,44.728354,32.214418,40.64507,3,0.517772,1,23,POINT (81125.91399999987 578751.2959000003)
343,PRIMAIRE,SAN-PEDRO,DOBA,SAN PEDRO,SAN PEDRO,DOBA,-1,SANKARA CARREFOUR,Un campement,EPP SANKARA CARREFOUR,759240,578266,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,27,12,23,9,21,6,27,16,20,9,14,7,132,99,23,10,122,1.55414,19.994891,24.560799,19.077547,18.27473,24.106487,18.203203,3,0.231888,1,23,POINT (94003.46019999962 578966.7895999998)
344,PRIMAIRE,SAN-PEDRO,DOBA,SAN PEDRO,SAN PEDRO,DOBA,-1,ABOKRO,Un campement,EPP ABOKRO,765776,578351,Public,Ouverte,Mixte,2,-1,-1,2,2,1,2,2,31,18,44,19,39,15,37,23,36,22,29,15,216,29,64,123,93,1.184713,42.441214,38.012536,41.024526,42.453541,42.273661,46.056766,2,0.58671,1,24,POINT (100547.52070000023 578989.3866000008)
345,PRIMAIRE,SAN-PEDRO,GRABO,SAN PEDRO,TABOU,DJOUROUTOU,-1,NEKA PALMCI V1,Un village,EPP PALM NEKA,681080,578558,Public,Ouverte,Mixte,2,-1,-1,2,2,2,2,2,64,35,61,30,42,22,32,22,35,20,32,15,266,266,0,0,266,3.388535,41.655347,29.787659,36.377023,38.973512,30.364769,39.490558,3,0.503064,1,25,POINT (15704.981700000353 580007.6779999994)
346,PRIMAIRE,SAN-PEDRO,DOBA,SAN PEDRO,SAN PEDRO,DOBA,-1,GOH,Un village,EPP GOH 2,761900,578576,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,1,35,24,22,13,29,13,40,20,42,20,31,16,199,87,72,40,159,2.025478,25.757297,33.59809,37.435692,22.102624,30.194684,20.378239,3,0.259595,1,20,POINT (96669.45969999954 579251.7020999994)
347,PRIMAIRE,SAN-PEDRO,DOBA,SAN PEDRO,SAN PEDRO,DOBA,-1,GOH,Un village,EPP GOH 1,761896,578610,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,64,32,55,33,56,28,61,31,43,25,25,7,304,172,50,82,222,2.828025,48.664668,51.664582,38.961821,41.04849,46.900037,37.175084,3,0.473568,1,23,POINT (96665.78050000034 579285.7784000002)
348,PRIMAIRE,SAN-PEDRO,GRABO,SAN PEDRO,TABOU,DJOUROUTOU,-1,HANNIE V2,Un village,EPP HANNIE,677287,578746,Public,Ouverte,Mixte,2,-1,-1,2,2,2,2,2,66,34,61,33,64,35,49,27,61,34,50,21,351,351,0,0,351,4.471338,62.7549,45.005116,58.498655,58.217247,44.861304,58.417991,3,0.744178,1,25,POINT (11904.362800000235 580232.5186000001)
349,PRIMAIRE,SAN-PEDRO,GRABO,SAN PEDRO,TABOU,DJOUROUTOU,-1,BEREBLO,Un village,EPP BEREBLO,673565,579264,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,1,35,16,32,12,38,15,33,19,17,5,22,9,177,177,0,0,177,2.254777,39.414746,32.276521,20.61185,38.136526,34.253267,40.013469,3,0.509726,1,20,POINT (8177.857599999756 580787.5557000004)
350,PRIMAIRE,SAN-PEDRO,GABIADJI,SAN PEDRO,SAN PEDRO,GABIADJI,-1,ITRADJI KPAKOBO,Un village,EPP KPAKOBO,782603,579461,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,56,26,51,25,55,26,84,44,63,36,47,22,356,182,147,27,329,4.191083,53.581665,73.931534,61.811028,49.58028,70.513193,49.781848,3,0.634164,1,23,POINT (117400.5588999996 579939.3875999991)
351,PRIMAIRE,SAN-PEDRO,GRABO,SAN PEDRO,TABOU,DJOUROUTOU,-1,PETIT GUIGLO,Un village,EPP DJEKA,685865,579987,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,24,10,25,16,24,17,30,15,7,3,13,3,123,110,13,0,123,1.566879,25.102563,27.252765,10.162675,24.332857,27.013428,25.481524,3,0.324605,1,23,POINT (20515.24430000037 581394.1962000001)
352,PRIMAIRE,SAN-PEDRO,GABIADJI,SAN PEDRO,SAN PEDRO,GABIADJI,-1,SOGEFIA,Un village,EPP SOGEFIA,786600,580666,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,42,18,41,19,46,18,34,12,20,12,52,26,235,197,38,0,235,2.993631,39.411734,27.992084,17.51686,32.721797,24.516671,28.940501,3,0.368669,1,23,POINT (121412.08440000005 581106.9716999996)
353,PRIMAIRE,SAN-PEDRO,GABIADJI,SAN PEDRO,SAN PEDRO,GABIADJI,-1,ADAMAKRO,Un campement,EPP ADAMAKRO,769729,580888,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,50,18,44,16,50,15,48,20,41,19,29,10,262,230,32,0,262,3.33758,45.752188,41.516915,38.640765,40.26639,38.767886,38.245887,3,0.487209,1,23,POINT (104528.87129999977 581491.1009)
354,PRIMAIRE,SAN-PEDRO,DOBA,SAN PEDRO,SAN PEDRO,DOBA,-1,KAMIADJI,Un village,EPP KAMIADJI,751705,581354,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,50,23,35,19,30,14,46,21,18,12,15,9,194,90,50,54,140,1.783439,28.527524,40.536548,18.496376,25.976525,38.592697,25.707424,3,0.327483,1,23,POINT (86488.84300000034 582130.8205999993)
355,PRIMAIRE,SAN-PEDRO,GABIADJI,SAN PEDRO,SAN PEDRO,GABIADJI,-1,TOUIH,Un village,EPV MARCO,772527,581796,Privé,Ouverte,Mixte,2,0,-1,1,1,1,2,1,35,15,53,29,42,22,28,10,35,26,24,12,217,217,0,0,217,2.764331,38.964819,24.495795,32.605363,34.616725,23.18902,33.147153,3,0.422257,1,20,POINT (107338.29999999981 582373.0898000002)
356,PRIMAIRE,SAN-PEDRO,GABIADJI,SAN PEDRO,SAN PEDRO,GABIADJI,-1,TOUIH,Un village,EPP TOUIH 4,774481,581968,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,64,33,61,38,49,24,45,21,47,21,49,22,315,315,0,0,315,4.012739,42.72572,38.935987,42.465193,36.208292,36.207426,33.045683,3,0.420964,1,23,POINT (109295.76510000043 582526.4553999994)
357,PRIMAIRE,SAN-PEDRO,GABIADJI,SAN PEDRO,SAN PEDRO,GABIADJI,-1,TOUIH,Un village,EPP TOUIH 3,774495,581989,Public,Ouverte,Mixte,2,-1,-1,1,1,2,2,2,64,32,66,30,67,31,73,33,68,34,73,29,411,411,0,0,411,5.235669,59.662866,61.988292,59.817438,51.341006,56.262306,47.501125,3,0.60511,1,24,POINT (109309.97989999969 582547.3398000002)
358,PRIMAIRE,SAN-PEDRO,GABIADJI,SAN PEDRO,SAN PEDRO,GABIADJI,-1,TOUIH,Un village,EPP TOUIH 1,773535,582451,Public,Ouverte,Mixte,2,-1,-1,1,1,2,2,2,42,18,37,19,43,26,39,23,51,29,56,25,268,268,0,0,268,3.414013,38.275795,33.663095,46.228679,32.96478,31.2813,30.595794,3,0.389755,1,24,POINT (108353.54449999984 583019.0026999991)
359,PRIMAIRE,SAN-PEDRO,GABIADJI,SAN PEDRO,SAN PEDRO,GABIADJI,-1,TOUIH,Un village,EPP TOUIH 2,773535,582451,Public,Ouverte,Mixte,2,-1,-1,1,1,2,2,2,65,31,52,22,68,35,63,30,57,34,52,21,357,357,0,0,357,4.547771,59.101963,52.755987,50.443279,49.762666,47.184899,44.844382,3,0.571266,1,24,POINT (108353.54449999984 583019.0026999991)
360,PRIMAIRE,SAN-PEDRO,GABIADJI,SAN PEDRO,SAN PEDRO,GABIADJI,-1,TOUIH,Un village,EPP TOUIH 5,773508,582467,Public,Ouverte,Mixte,2,-1,-1,1,1,2,2,2,31,13,40,13,44,18,49,18,48,20,31,9,243,243,0,0,243,3.095541,38.227373,40.341533,42.040463,32.112385,35.332849,28.781878,3,0.366648,1,24,POINT (108326.67349999957 583035.2774)
361,PRIMAIRE,SAN-PEDRO,GABIADJI,SAN PEDRO,SAN PEDRO,GABIADJI,-1,N'DRIKRO,Un village,EPP N'DRIKRO 1,779986,582667,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,47,23,47,20,34,18,27,13,38,20,35,21,228,88,138,2,226,2.878981,39.352192,27.003628,41.085468,40.424878,29.56395,44.408834,3,0.565718,1,23,POINT (114812.25530000031 583173.0779999997)
362,PRIMAIRE,SAN-PEDRO,GRABO,SAN PEDRO,TABOU,DJOUROUTOU,0,YOUKOU,Un village,EPP YOUKOU,686741,583018,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,80,52,81,43,66,33,63,26,54,23,50,21,394,394,0,0,394,5.019108,62.145575,55.309854,51.067181,55.934464,52.464481,54.406472,3,0.693076,1,23,POINT (21422.519700000063 584423.9262000006)
363,PRIMAIRE,SAN-PEDRO,GABIADJI,SAN PEDRO,SAN PEDRO,GABIADJI,-1,RAYMONDKRO,Un campement,EPP RAYMONDKRO,767044,583214,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,41,22,32,14,36,11,43,23,35,22,16,4,203,97,56,50,153,1.949045,38.486626,41.286751,36.246966,38.007215,42.925267,40.652943,3,0.517872,1,23,POINT (101863.53789999988 583845.2882000003)
364,PRIMAIRE,SAN-PEDRO,DOBA,SAN PEDRO,SAN PEDRO,DOBA,-1,JEANNOKRO,Un village,EPP JEANNOKRO,755341,583296,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,56,26,49,20,64,34,57,18,57,23,47,19,330,244,80,6,324,4.127389,60.064372,46.927906,49.92305,53.564555,41.101477,51.134307,3,0.651392,1,23,POINT (90148.11230000015 584040.2432000004)
365,PRIMAIRE,SAN-PEDRO,GABIADJI,SAN PEDRO,SAN PEDRO,GABIADJI,-1,AKADJI,Un campement,EPP AKADJI,784669,583406,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,29,9,36,18,27,14,15,5,20,13,16,6,143,94,48,1,142,1.808917,24.572936,13.903976,19.207604,21.591846,13.99233,20.543308,3,0.261698,1,23,POINT (119506.03320000041 583867.5348000005)
366,PRIMAIRE,SAN-PEDRO,GABIADJI,SAN PEDRO,SAN PEDRO,GABIADJI,-1,AHOUNI-YAOKRO,Un campement,EPP AHOUNI-YAOKRO,781402,583490,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,2,27,13,0,0,0,0,0,0,0,0,0,0,27,27,0,0,27,0.343949,1.793686,1.44349,2.210973,2.916854,3.03265,4.262065,1,0.054294,1,23,POINT (116237.32980000041 583983.0983000007)
367,PRIMAIRE,SAN-PEDRO,DOBA,SAN PEDRO,SAN PEDRO,DOBA,-1,SACRE COEUR,Un campement,EPP SACRE COEUR,748444,584291,Public,Ouverte,Mixte,2,-1,-1,1,1,1,2,1,20,11,19,8,18,6,11,3,11,5,7,3,86,36,40,10,76,0.968153,16.424664,9.833526,9.634273,14.431428,9.409993,13.67594,1,0.174216,1,20,POINT (83251.87380000018 585103.1107999999)
368,PRIMAIRE,SAN-PEDRO,DOBA,SAN PEDRO,SAN PEDRO,DOBA,-1,DJAPADJI,Un village,EPP DJAPAGUI 3,741380,584487,Public,Ouverte,Mixte,2,-1,-1,2,1,1,2,2,70,32,69,32,54,22,44,20,57,22,0,0,294,294,0,0,294,3.745223,47.736548,38.112691,52.003966,40.882191,35.587837,37.715173,3,0.480448,1,24,POINT (76179.89680000022 585367.6709000003)
